frame.time_epoch,tcp.seq,ip.src
"1687805969.492249663","872504",195.23.102.214
"1687805969.492255809","873852",195.23.102.214
"1687805969.492260558","875200",195.23.102.214
"1687805969.492266844","876548",195.23.102.214
"1687805969.492272152","877896",195.23.102.214
"1687805969.492277460","879244",195.23.102.214
"1687805969.492283536","880592",195.23.102.214
"1687805969.492290171","881940",195.23.102.214
"1687805969.492296387","883288",195.23.102.214
"1687805969.492302184","884636",195.23.102.214
"1687805969.492331796","885984",195.23.102.214
"1687805969.492341714","887332",195.23.102.214
"1687805969.492350723","888680",195.23.102.214
"1687805969.492358406","890028",195.23.102.214
"1687805969.492367974","891376",195.23.102.214
"1687805969.492376495","892724",195.23.102.214
"1687805969.492385015","894072",195.23.102.214
"1687805969.492393257","895420",195.23.102.214
"1687805969.492401847","896768",195.23.102.214
"1687805969.492411346","898116",195.23.102.214
"1687805969.492419377","899464",195.23.102.214
"1687805969.492426711","900812",195.23.102.214
"1687805969.492433765","902160",195.23.102.214
"1687805969.492441308","903508",195.23.102.214
"1687805969.492450387","904856",195.23.102.214
"1687805969.492459606","906204",195.23.102.214
"1687805969.492469942","907552",195.23.102.214
"1687805969.492479022","908900",195.23.102.214
"1687805969.492488171","910248",195.23.102.214
"1687805969.492496762","911596",195.23.102.214
"1687805969.492505631","912944",195.23.102.214
"1687805969.492517504","914292",195.23.102.214
"1687805969.492526654","915640",195.23.102.214
"1687805969.492539504","916988",195.23.102.214
"1687805969.492547536","918336",195.23.102.214
"1687805969.492556197","919684",195.23.102.214
"1687805969.492564787","921032",195.23.102.214
"1687805969.492575682","922380",195.23.102.214
"1687805969.492583365","923728",195.23.102.214
"1687805969.492590139","925076",195.23.102.214
"1687805969.492598660","926424",195.23.102.214
"1687805969.492607600","927772",195.23.102.214
"1687805969.492618216","929120",195.23.102.214
"1687805969.492626806","930468",195.23.102.214
"1687805969.497396059","931816",195.23.102.214
"1687805969.497408351","933164",195.23.102.214
"1687805969.497417570","934512",195.23.102.214
"1687805969.497425672","935860",195.23.102.214
"1687805969.497433145","937208",195.23.102.214
"1687805969.497439430","938556",195.23.102.214
"1687805969.497444180","939904",195.23.102.214
"1687805969.497449068","941252",195.23.102.214
"1687805969.497455284","942600",195.23.102.214
"1687805969.497460453","943948",195.23.102.214
"1687805969.497466529","945296",195.23.102.214
"1687805969.497473234","946644",195.23.102.214
"1687805969.497479100","947992",195.23.102.214
"1687805969.497486294","949340",195.23.102.214
"1687805969.497525056","950688",195.23.102.214
"1687805969.497534415","952036",195.23.102.214
"1687805969.497543005","953384",195.23.102.214
"1687805969.497551665","954732",195.23.102.214
"1687805969.497558859","956080",195.23.102.214
"1687805969.497567310","957428",195.23.102.214
"1687805969.497575900","958776",195.23.102.214
"1687805969.497583164","960124",195.23.102.214
"1687805969.497591754","961472",195.23.102.214
"1687805969.497600694","962820",195.23.102.214
"1687805969.497608865","964168",195.23.102.214
"1687805969.497617456","965516",195.23.102.214
"1687805969.497626046","966864",195.23.102.214
"1687805969.497633589","968212",195.23.102.214
"1687805969.497641761","969560",195.23.102.214
"1687805969.497650351","970908",195.23.102.214
"1687805969.497658942","972256",195.23.102.214
"1687805969.497667951","973604",195.23.102.214
"1687805969.497676192","974952",195.23.102.214
"1687805969.497684643","976300",195.23.102.214
"1687805969.497693234","977648",195.23.102.214
"1687805969.497703291","978996",195.23.102.214
"1687805969.497711951","980344",195.23.102.214
"1687805969.497720332","981692",195.23.102.214
"1687805969.497729900","983040",195.23.102.214
"1687805969.497738142","984388",195.23.102.214
"1687805969.497745265","985736",195.23.102.214
"1687805969.497753227","987084",195.23.102.214
"1687805969.497760910","988432",195.23.102.214
"1687805969.497768173","989780",195.23.102.214
"1687805969.497776764","991128",195.23.102.214
"1687805969.497784726","992476",195.23.102.214
"1687805969.497793665","993824",195.23.102.214
"1687805969.497818529","995172",195.23.102.214
"1687805969.502647007","996520",195.23.102.214
"1687805969.502659299","997868",195.23.102.214
"1687805969.502667052","999216",195.23.102.214
"1687805969.502673268","1000564",195.23.102.214
"1687805969.502682766","1001912",195.23.102.214
"1687805969.502687445","1003260",195.23.102.214
"1687805969.502692683","1004608",195.23.102.214
"1687805969.502698550","1005956",195.23.102.214
"1687805969.502703299","1007304",195.23.102.214
"1687805969.502709376","1008652",195.23.102.214
"1687805969.502715102","1010000",195.23.102.214
"1687805969.502721318","1011348",195.23.102.214
"1687805969.502727115","1012696",195.23.102.214
"1687805969.502732423","1014044",195.23.102.214
"1687805969.502738080","1015392",195.23.102.214
"1687805969.502763922","1016740",195.23.102.214
"1687805969.502769579","1018088",195.23.102.214
"1687805969.502775166","1019436",195.23.102.214
"1687805969.502781801","1020784",195.23.102.214
"1687805969.502787947","1022132",195.23.102.214
"1687805969.502792766","1023480",195.23.102.214
"1687805969.502798912","1024828",195.23.102.214
"1687805969.502803661","1026176",195.23.102.214
"1687805969.502810156","1027524",195.23.102.214
"1687805969.502819166","1028872",195.23.102.214
"1687805969.502829223","1030220",195.23.102.214
"1687805969.502836976","1031568",195.23.102.214
"1687805969.502844518","1032916",195.23.102.214
"1687805969.502852061","1034264",195.23.102.214
"1687805969.502860791","1035612",195.23.102.214
"1687805969.502870779","1036960",195.23.102.214
"1687805969.502880696","1038308",195.23.102.214
"1687805969.502890334","1039656",195.23.102.214
"1687805969.502899344","1041004",195.23.102.214
"1687805969.502908353","1042352",195.23.102.214
"1687805969.502918411","1043700",195.23.102.214
"1687805969.502927071","1045048",195.23.102.214
"1687805969.502936988","1046396",195.23.102.214
"1687805969.502946976","1047744",195.23.102.214
"1687805969.502954239","1049092",195.23.102.214
"1687805969.502962760","1050440",195.23.102.214
"1687805969.502970372","1051788",195.23.102.214
"1687805969.502978893","1053136",195.23.102.214
"1687805969.502986226","1054484",195.23.102.214
"1687805969.502992372","1055832",195.23.102.214
"1687805969.502998938","1057180",195.23.102.214
"1687805969.503007528","1058528",195.23.102.214
"1687805969.503016258","1059876",195.23.102.214
"1687805969.507115314","1061224",195.23.102.214
"1687805969.507129562","1062572",195.23.102.214
"1687805969.507136127","1063920",195.23.102.214
"1687805969.507141923","1065268",195.23.102.214
"1687805969.507146743","1066616",195.23.102.214
"1687805969.507152469","1067964",195.23.102.214
"1687805969.507157149","1069312",195.23.102.214
"1687805969.507161968","1070660",195.23.102.214
"1687805969.507169022","1072008",195.23.102.214
"1687805969.507173841","1073356",195.23.102.214
"1687805969.507180196","1074704",195.23.102.214
"1687805969.507185365","1076052",195.23.102.214
"1687805969.507191022","1077400",195.23.102.214
"1687805969.507196330","1078748",195.23.102.214
"1687805969.507202895","1080096",195.23.102.214
"1687805969.507207784","1081444",195.23.102.214
"1687805969.507245079","1082792",195.23.102.214
"1687805969.507253460","1084140",195.23.102.214
"1687805969.507261631","1085488",195.23.102.214
